League,Season,Team,EpisodeID,EpisodeSignal,StartMatch,EndMatch,Length,MeanSignal,PeakSignal
Ligue-2,2425,Ajaccio,8.0,positive,33,33,1,4.465778068869096,4.465778068869096
Ligue-2,2425,Amiens,1.0,negative,12,12,1,-2.2350009110400633,-2.2350009110400633
Ligue-2,2425,Amiens,2.0,positive,15,15,1,29.464220324977976,29.464220324977976
Ligue-2,2425,Amiens,3.0,positive,19,19,1,6.7887691117168725,6.7887691117168725
Ligue-2,2425,Amiens,4.0,positive,27,27,1,3.2994032891295864,3.2994032891295864
Ligue-2,2425,Amiens,5.0,positive,30,30,1,1.290566024498901,1.290566024498901
Ligue-2,2425,Annecy,1.0,negative,7,7,1,-1.3150600110870792,-1.3150600110870792
Ligue-2,2425,Annecy,2.0,positive,8,8,1,1.66747025088786,1.66747025088786
Ligue-2,2425,Annecy,3.0,negative,9,9,1,-1.9373761015106516,-1.9373761015106516
Ligue-2,2425,Annecy,4.0,negative,13,13,1,-2.496685576875585,-2.496685576875585
Ligue-2,2425,Annecy,5.0,positive,17,17,1,1.2905689357092018,1.2905689357092018
Ligue-2,2425,Annecy,6.0,negative,18,18,1,-2.4806468108947692,-2.4806468108947692
Ligue-2,2425,Annecy,7.0,negative,24,24,1,-1.512046951605477,-1.512046951605477
Ligue-2,2425,Annecy,8.0,positive,27,27,1,1.905212582830286,1.905212582830286
Ligue-2,2425,Annecy,9.0,positive,30,30,1,4.354504126744468,4.354504126744468
Ligue-2,2425,Annecy,10.0,negative,33,33,1,-2.651326962336915,-2.651326962336915
Ligue-2,2425,Bastia,1.0,negative,4,4,1,-1.9561663241481198,-1.9561663241481198
Ligue-2,2425,Bastia,2.0,negative,6,6,1,-1.5522618120457963,-1.5522618120457963
Ligue-2,2425,Bastia,3.0,positive,9,9,1,2.18298419849328,2.18298419849328
Ligue-2,2425,Bastia,4.0,negative,11,11,1,-1.9584884178235482,-1.9584884178235482
Ligue-2,2425,Bastia,5.0,positive,13,13,1,1.8164153636932596,1.8164153636932596
Ligue-2,2425,Bastia,6.0,positive,16,16,1,8.755853141505845,8.755853141505845
Ligue-2,2425,Bastia,7.0,negative,17,17,1,-1.405774686522323,-1.405774686522323
Ligue-2,2425,Bastia,8.0,positive,22,22,1,3.7762409554850955,3.7762409554850955
Ligue-2,2425,Bastia,9.0,negative,25,25,1,-1.8877648284522555,-1.8877648284522555
Ligue-2,2425,Bastia,10.0,positive,28,28,1,1.7886810907427706,1.7886810907427706
Ligue-2,2425,Bastia,11.0,negative,31,32,2,-1.7001859301472835,-1.8998168638753667
Ligue-2,2425,Bastia,12.0,positive,34,34,1,1.490403924003676,1.490403924003676
Ligue-2,2425,Caen,1.0,positive,5,5,1,6.836140214662006,6.836140214662006
Ligue-2,2425,Caen,2.0,negative,10,10,1,-1.7336490205156392,-1.7336490205156392
Ligue-2,2425,Caen,3.0,positive,11,11,1,2.9901943539176004,2.9901943539176004
Ligue-2,2425,Caen,4.0,negative,17,18,2,-1.5383231075373278,-1.6767597935271745
Ligue-2,2425,Caen,5.0,negative,22,22,1,-1.859320696393527,-1.859320696393527
Ligue-2,2425,Caen,6.0,positive,24,25,2,5.466246029769409,6.908049229647636
Ligue-2,2425,Caen,7.0,positive,29,29,1,2.330593076871102,2.330593076871102
Ligue-2,2425,Caen,8.0,negative,31,31,1,-4.763970462812344,-4.763970462812344
Ligue-2,2425,Clermont,1.0,positive,6,6,1,1.831852344167845,1.831852344167845
Ligue-2,2425,Clermont,2.0,positive,8,8,1,11.503682594850142,11.503682594850142
Ligue-2,2425,Clermont,3.0,negative,10,10,1,-1.348917904648321,-1.348917904648321
Ligue-2,2425,Clermont,4.0,positive,17,17,1,4.449686123757924,4.449686123757924
Ligue-2,2425,Clermont,5.0,negative,19,19,1,-1.421465536278481,-1.421465536278481
Ligue-2,2425,Clermont,6.0,negative,21,21,1,-1.584214868170446,-1.584214868170446
Ligue-2,2425,Clermont,7.0,positive,23,23,1,1.3890335191116066,1.3890335191116066
Ligue-2,2425,Clermont,8.0,negative,25,25,1,-2.545476723734048,-2.545476723734048
Ligue-2,2425,Clermont,9.0,positive,29,30,2,5.0783394620058075,6.862201952667597
Ligue-2,2425,Clermont,10.0,negative,31,31,1,-1.9992604608470679,-1.9992604608470679
Ligue-2,2425,Clermont,11.0,positive,33,33,1,3.180540271496075,3.180540271496075
Ligue-2,2425,Dunkerque,1.0,positive,4,4,1,1.4546308286265381,1.4546308286265381
Ligue-2,2425,Dunkerque,2.0,negative,7,7,1,-10.49556530085078,-10.49556530085078
Ligue-2,2425,Dunkerque,3.0,negative,9,9,1,-1.648086006729173,-1.648086006729173
Ligue-2,2425,Dunkerque,4.0,negative,15,15,1,-9.447182159724292,-9.447182159724292
Ligue-2,2425,Dunkerque,5.0,negative,19,19,1,-1.6473432802868917,-1.6473432802868917
Ligue-2,2425,Dunkerque,6.0,positive,20,20,1,3.5799963669935675,3.5799963669935675
Ligue-2,2425,Dunkerque,7.0,negative,21,21,1,-1.4704527022942986,-1.4704527022942986
Ligue-2,2425,Dunkerque,8.0,negative,26,26,1,-7.947291738003533,-7.947291738003533
Ligue-2,2425,Dunkerque,9.0,positive,29,29,1,14.518353276592938,14.518353276592938
Ligue-2,2425,Grenoble,1.0,positive,4,4,1,1.3904051872790921,1.3904051872790921
Ligue-2,2425,Grenoble,2.0,negative,6,6,1,-1.7886785307286197,-1.7886785307286197
Ligue-2,2425,Grenoble,3.0,positive,9,9,1,1.466950639637474,1.466950639637474
Ligue-2,2425,Grenoble,4.0,negative,13,13,1,-7.981021111805771,-7.981021111805771
Ligue-2,2425,Grenoble,5.0,positive,14,14,1,2.6984417225222495,2.6984417225222495
Ligue-2,2425,Grenoble,6.0,negative,15,15,1,-1.4260920416573144,-1.4260920416573144
Ligue-2,2425,Grenoble,7.0,positive,17,17,1,3.658071717427298,3.658071717427298
Ligue-2,2425,Grenoble,8.0,negative,20,20,1,-2.9320265349855337,-2.9320265349855337
Ligue-2,2425,Grenoble,9.0,positive,29,29,1,7.706483034093443,7.706483034093443
Ligue-2,2425,Grenoble,10.0,positive,32,32,1,1.4417109083859898,1.4417109083859898
Ligue-2,2425,Grenoble,11.0,negative,34,34,1,-1.3814597512821494,-1.3814597512821494
Ligue-2,2425,Guingamp,1.0,positive,11,11,1,5.342553404400091,5.342553404400091
Ligue-2,2425,Guingamp,2.0,negative,16,16,1,-1.4184157226491219,-1.4184157226491219
Ligue-2,2425,Guingamp,3.0,positive,18,18,1,1.8035719202420182,1.8035719202420182
Ligue-2,2425,Guingamp,4.0,negative,21,21,1,-15.818322200177038,-15.818322200177038
Ligue-2,2425,Guingamp,5.0,negative,23,23,1,-1.2514204598915937,-1.2514204598915937
Ligue-2,2425,Guingamp,6.0,positive,26,27,2,2.8998295260348694,4.0046576150463205
Ligue-2,2425,Guingamp,7.0,negative,29,29,1,-5.659807367066484,-5.659807367066484
Ligue-2,2425,Guingamp,8.0,positive,32,32,1,4.606592687671779,4.606592687671779
Ligue-2,2425,Guingamp,9.0,positive,34,34,1,1.4101464472102214,1.4101464472102214
Ligue-2,2425,Laval,1.0,positive,5,5,1,3.0364466876583047,3.0364466876583047
Ligue-2,2425,Laval,2.0,negative,8,8,1,-16.461215844863474,-16.461215844863474
Ligue-2,2425,Laval,3.0,negative,10,10,1,-1.3999845563024595,-1.3999845563024595
Ligue-2,2425,Laval,4.0,positive,14,15,2,1.8289814978616508,2.2999255270652554
Ligue-2,2425,Laval,5.0,positive,17,17,1,1.7172705254990581,1.7172705254990581
Ligue-2,2425,Laval,6.0,negative,18,18,1,-7.740233734849576,-7.740233734849576
Ligue-2,2425,Laval,7.0,negative,22,22,1,-2.220190275974677,-2.220190275974677
Ligue-2,2425,Laval,8.0,positive,24,24,1,4.420451196448936,4.420451196448936
Ligue-2,2425,Laval,9.0,negative,29,29,1,-1.714704961819613,-1.714704961819613
Ligue-2,2425,Laval,10.0,positive,31,31,1,5.3058355485172415,5.3058355485172415
Ligue-2,2425,Laval,11.0,negative,34,34,1,-3.334236995105045,-3.334236995105045
Ligue-2,2425,Lorient,1.0,positive,8,8,1,1.426185179896758,1.426185179896758
Ligue-2,2425,Lorient,2.0,negative,10,10,1,-5.184537540361939,-5.184537540361939
Ligue-2,2425,Lorient,3.0,negative,12,12,1,-2.0627504331016944,-2.0627504331016944
Ligue-2,2425,Lorient,4.0,positive,13,13,1,1.4666510906255426,1.4666510906255426
Ligue-2,2425,Lorient,5.0,negative,17,17,1,-2.5079798372978823,-2.5079798372978823
Ligue-2,2425,Lorient,6.0,negative,22,22,1,-1.7716842808372681,-1.7716842808372681
Ligue-2,2425,Lorient,7.0,positive,23,23,1,1.4007790120086574,1.4007790120086574
Ligue-2,2425,Lorient,8.0,negative,24,24,1,-11.175129726638714,-11.175129726638714
Ligue-2,2425,Lorient,9.0,negative,31,31,1,-5.658570989514782,-5.658570989514782
Ligue-2,2425,Lorient,10.0,negative,33,33,1,-1.8392416186573586,-1.8392416186573586
Ligue-2,2425,Martigues,1.0,positive,6,8,3,4.702398700849247,10.785627182618958
Ligue-2,2425,Martigues,2.0,negative,9,9,1,-2.165172316775003,-2.165172316775003
Ligue-2,2425,Martigues,3.0,positive,10,10,1,5.2554797681535135,5.2554797681535135
